Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
240.000000	0.149411  	240.000000	0.150377  	240.000000	0.149478  	240.000000	0.148887  	240.000000	0.150337  	240.000000	3.96919e-05	
250.000000	0.145785  	250.000000	0.146618  	250.000000	0.145789  	250.000000	0.1452    	250.000000	0.14658   	250.000000	3.82177e-05	
260.000000	0.142426  	260.000000	0.143141  	260.000000	0.142372  	260.000000	0.141793  	260.000000	0.143104  	260.000000	3.68527e-05	
270.000000	0.139305  	270.000000	0.139916  	270.000000	0.139202  	270.000000	0.138636  	270.000000	0.13988   	270.000000	3.55849e-05	
280.000000	0.136398  	280.000000	0.136916  	280.000000	0.136266  	280.000000	0.135703  	280.000000	0.136881  	280.000000	3.44043e-05	
290.000000	0.133682  	290.000000	0.134119  	290.000000	0.133532  	290.000000	0.132972  	290.000000	0.134085  	290.000000	3.33021e-05	
300.000000	0.131141  	300.000000	0.131505  	300.000000	0.130979  	300.000000	0.130422  	300.000000	0.131473  	300.000000	3.22706e-05	
310.000000	0.128757  	310.000000	0.129057  	310.000000	0.128591  	310.000000	0.128037  	310.000000	0.129026  	310.000000	3.13031e-05	
320.000000	0.126517  	320.000000	0.126761  	320.000000	0.126352  	320.000000	0.125801  	320.000000	0.126731  	320.000000	3.03939e-05	
330.000000	0.124408  	330.000000	0.124603  	330.000000	0.12425   	330.000000	0.123702  	330.000000	0.124573  	330.000000	2.95377e-05	
340.000000	0.122419  	340.000000	0.12257   	340.000000	0.122273  	340.000000	0.121727  	340.000000	0.122541  	340.000000	2.873e-05 	
350.000000	0.12054   	350.000000	0.120653  	350.000000	0.12041   	350.000000	0.119866  	350.000000	0.120625  	350.000000	2.79667e-05	
360.000000	0.118763  	360.000000	0.118843  	360.000000	0.118648  	360.000000	0.11811   	360.000000	0.118815  	360.000000	2.72442e-05	
370.000000	0.117079  	370.000000	0.11713   	370.000000	0.116979  	370.000000	0.116451  	370.000000	0.117104  	370.000000	2.65594e-05	
380.000000	0.115481  	380.000000	0.115508  	380.000000	0.115404  	380.000000	0.11488   	380.000000	0.115482  	380.000000	2.59092e-05	
390.000000	0.113964  	390.000000	0.11397   	390.000000	0.113915  	390.000000	0.113393  	390.000000	0.113944  	390.000000	2.52912e-05	
400.000000	0.112521  	400.000000	0.112509  	400.000000	0.112502  	400.000000	0.111981  	400.000000	0.112484  	400.000000	2.47029e-05	
410.000000	0.111147  	410.000000	0.11112   	410.000000	0.111159  	410.000000	0.11064   	410.000000	0.111096  	410.000000	2.41423e-05	
420.000000	0.109838  	420.000000	0.109799  	420.000000	0.109882  	420.000000	0.109365  	420.000000	0.109775  	420.000000	2.36073e-05	
430.000000	0.108589  	430.000000	0.10854   	430.000000	0.108667  	430.000000	0.108152  	430.000000	0.108517  	430.000000	2.30964e-05	
440.000000	0.107396  	440.000000	0.10734   	440.000000	0.10751   	440.000000	0.106995  	440.000000	0.107317  	440.000000	2.26078e-05	
