Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1200.000000	0.0629192 	1200.000000	0.0638221 	1200.000000	0.062819  	1200.000000	0.0624212 	1200.000000	0.0638147 	1200.000000	7.40461e-06	
1220.000000	0.0627595 	1220.000000	0.0636647 	1220.000000	0.0626423 	1220.000000	0.0622448 	1220.000000	0.0636574 	1220.000000	7.2914e-06	
1240.000000	0.0626091 	1240.000000	0.0635158 	1240.000000	0.0624735 	1240.000000	0.0620762 	1240.000000	0.0635087 	1240.000000	7.18171e-06	
1260.000000	0.0624677 	1260.000000	0.0633752 	1260.000000	0.062312  	1260.000000	0.061915  	1260.000000	0.0633681 	1260.000000	7.07537e-06	
1280.000000	0.0623348 	1280.000000	0.0632422 	1280.000000	0.0621573 	1280.000000	0.0617608 	1280.000000	0.0632353 	1280.000000	6.97224e-06	
1300.000000	0.0622101 	1300.000000	0.0631168 	1300.000000	0.0620091 	1300.000000	0.0616132 	1300.000000	0.0631099 	1300.000000	6.87216e-06	
1320.000000	0.0620933 	1320.000000	0.0629984 	1320.000000	0.0618668 	1320.000000	0.061472  	1320.000000	0.0629916 	1320.000000	6.77502e-06	
1340.000000	0.061984  	1340.000000	0.0628867 	1340.000000	0.0617303 	1340.000000	0.0613367 	1340.000000	0.06288   	1340.000000	6.68067e-06	
1360.000000	0.0618818 	1360.000000	0.0627816 	1360.000000	0.0615994 	1360.000000	0.0612073 	1360.000000	0.062775  	1360.000000	6.58899e-06	
1380.000000	0.0617866 	1380.000000	0.0626827 	1380.000000	0.0614739 	1380.000000	0.0610833 	1380.000000	0.0626762 	1380.000000	6.49988e-06	
1400.000000	0.0616981 	1400.000000	0.0625897 	1400.000000	0.0613537 	1400.000000	0.0609645 	1400.000000	0.0625832 	1400.000000	6.41322e-06	
1420.000000	0.0616159 	1420.000000	0.0625024 	1420.000000	0.0612386 	1420.000000	0.0608507 	1420.000000	0.062496  	1420.000000	6.32892e-06	
1440.000000	0.0615399 	1440.000000	0.0624205 	1440.000000	0.0611285 	1440.000000	0.0607416 	1440.000000	0.0624143 	1440.000000	6.24688e-06	
1460.000000	0.0614697 	1460.000000	0.0623439 	1460.000000	0.0610231 	1460.000000	0.0606371 	1460.000000	0.0623378 	1460.000000	6.167e-06 	
1480.000000	0.0614053 	1480.000000	0.0622724 	1480.000000	0.0609224 	1480.000000	0.060537  	1480.000000	0.0622663 	1480.000000	6.08921e-06	
1500.000000	0.0613463 	1500.000000	0.0622057 	1500.000000	0.060826  	1500.000000	0.0604409 	1500.000000	0.0621996 	1500.000000	6.01341e-06	
1520.000000	0.0612926 	1520.000000	0.0621436 	1520.000000	0.0607337 	1520.000000	0.0603489 	1520.000000	0.0621376 	1520.000000	5.93955e-06	
1540.000000	0.061244  	1540.000000	0.062086  	1540.000000	0.0606453 	1540.000000	0.0602606 	1540.000000	0.0620801 	1540.000000	5.86753e-06	
1560.000000	0.0612003 	1560.000000	0.0620327 	1560.000000	0.0605605 	1560.000000	0.060176  	1560.000000	0.0620269 	1560.000000	5.79729e-06	
1580.000000	0.0611614 	1580.000000	0.0619835 	1580.000000	0.0604793 	1580.000000	0.0600949 	1580.000000	0.0619777 	1580.000000	5.72877e-06	
1600.000000	0.061127  	1600.000000	0.0619383 	1600.000000	0.0604014 	1600.000000	0.0600171 	1600.000000	0.0619326 	1600.000000	5.6619e-06	
1620.000000	0.061097  	1620.000000	0.0618969 	1620.000000	0.0603266 	1620.000000	0.0599425 	1620.000000	0.0618913 	1620.000000	5.59663e-06	
1640.000000	0.0610713 	1640.000000	0.0618593 	1640.000000	0.0602549 	1640.000000	0.059871  	1640.000000	0.0618537 	1640.000000	5.53289e-06	
1660.000000	0.0610497 	1660.000000	0.0618252 	1660.000000	0.0601861 	1660.000000	0.0598024 	1660.000000	0.0618197 	1660.000000	5.47063e-06	
1680.000000	0.0610321 	1680.000000	0.0617945 	1680.000000	0.0601202 	1680.000000	0.0597367 	1680.000000	0.0617891 	1680.000000	5.40981e-06	
1700.000000	0.0610184 	1700.000000	0.0617672 	1700.000000	0.0600569 	1700.000000	0.0596737 	1700.000000	0.0617618 	1700.000000	5.35036e-06	
1750.000000	0.0610003 	1750.000000	0.0617126 	1750.000000	0.0599099 	1750.000000	0.0595273 	1750.000000	0.0617074 	1750.000000	5.20748e-06	
1800.000000	0.0610038 	1800.000000	0.0616764 	1800.000000	0.0597776 	1800.000000	0.0593957 	1800.000000	0.0616714 	1800.000000	5.07227e-06	
1850.000000	0.0610273 	1850.000000	0.0616572 	1850.000000	0.0596588 	1850.000000	0.0592775 	1850.000000	0.0616522 	1850.000000	4.94411e-06	
1900.000000	0.0610694 	1900.000000	0.0616535 	1900.000000	0.0595521 	1900.000000	0.0591716 	1900.000000	0.0616487 	1900.000000	4.82247e-06	
1950.000000	0.0611289 	1950.000000	0.0616642 	1950.000000	0.0594565 	1950.000000	0.0590767 	1950.000000	0.0616595 	1950.000000	4.70685e-06	
2000.000000	0.0612046 	2000.000000	0.0616882 	2000.000000	0.0593709 	2000.000000	0.0589919 	2000.000000	0.0616836 	2000.000000	4.59682e-06	
2100.000000	0.0614002 	2100.000000	0.0617725 	2100.000000	0.0592265 	2100.000000	0.0588495 	2100.000000	0.0617681 	2100.000000	4.39193e-06	
2200.000000	0.0616491 	2200.000000	0.0618994 	2200.000000	0.059113  	2200.000000	0.0587382 	2200.000000	0.0618952 	2200.000000	4.20505e-06	
2300.000000	0.061945  	2300.000000	0.0620636 	2300.000000	0.0590262 	2300.000000	0.0586532 	2300.000000	0.0620596 	2300.000000	4.03388e-06	
2400.000000	0.0622829 	2400.000000	0.0622602 	2400.000000	0.0589621 	2400.000000	0.0585905 	2400.000000	0.0622564 	2400.000000	3.8765e-06	
2500.000000	0.0626584 	2500.000000	0.0624855 	2500.000000	0.0589175 	2500.000000	0.0585467 	2500.000000	0.0624818 	2500.000000	3.73129e-06	
2600.000000	0.0630678 	2600.000000	0.062736  	2600.000000	0.0588895 	2600.000000	0.0585191 	2600.000000	0.0627324 	2600.000000	3.59687e-06	
2700.000000	0.0635079 	2700.000000	0.0630089 	2700.000000	0.0588754 	2700.000000	0.0585054 	2700.000000	0.0630055 	2700.000000	3.47209e-06	
2800.000000	0.0639761 	2800.000000	0.0633019 	2800.000000	0.0588733 	2800.000000	0.0585035 	2800.000000	0.0632985 	2800.000000	3.35592e-06	
2900.000000	0.0644698 	2900.000000	0.0636127 	2900.000000	0.0588815 	2900.000000	0.058512  	2900.000000	0.0636095 	2900.000000	3.24749e-06	
3000.000000	0.0649872 	3000.000000	0.0639396 	3000.000000	0.0588984 	3000.000000	0.0585293 	3000.000000	0.0639365 	3000.000000	3.14606e-06	
3200.000000	0.0660855 	3200.000000	0.0646355 	3200.000000	0.0589541 	3200.000000	0.0585857 	3200.000000	0.0646326 	3200.000000	2.9616e-06	
3400.000000	0.0672591 	3400.000000	0.065379  	3400.000000	0.0590326 	3400.000000	0.0586652 	3400.000000	0.0653762 	3400.000000	2.79814e-06	
3600.000000	0.0684984 	3600.000000	0.066162  	3600.000000	0.0591285 	3600.000000	0.0587619 	3600.000000	0.0661593 	3600.000000	2.65226e-06	
3800.000000	0.069796  	3800.000000	0.0669779 	3800.000000	0.0592372 	3800.000000	0.0588715 	3800.000000	0.0669754 	3800.000000	2.52125e-06	
4000.000000	0.0711457 	4000.000000	0.0678216 	4000.000000	0.0593556 	4000.000000	0.0589907 	4000.000000	0.0678192 	4000.000000	2.40292e-06	
4200.000000	0.0725426 	4200.000000	0.0686889 	4200.000000	0.059481  	4200.000000	0.0591169 	4200.000000	0.0686866 	4200.000000	2.2955e-06	
4400.000000	0.0739826 	4400.000000	0.0695764 	4400.000000	0.0596115 	4400.000000	0.0592482 	4400.000000	0.0695742 	4400.000000	2.19754e-06	
4600.000000	0.0754623 	4600.000000	0.0704812 	4600.000000	0.0597456 	4600.000000	0.0593829 	4600.000000	0.0704791 	4600.000000	2.10782e-06	
4800.000000	0.0769789 	4800.000000	0.0714011 	4800.000000	0.0598821 	4800.000000	0.05952   	4800.000000	0.071399  	4800.000000	2.02534e-06	
5000.000000	0.0785299 	5000.000000	0.0723339 	5000.000000	0.0600199 	5000.000000	0.0596584 	5000.000000	0.072332  	5000.000000	1.94925e-06	
5250.000000	0.0805141 	5250.000000	0.0735159 	5250.000000	0.0601931 	5250.000000	0.0598322 	5250.000000	0.073514  	5250.000000	1.86204e-06	
5500.000000	0.0825455 	5500.000000	0.0747129 	5500.000000	0.0603662 	5500.000000	0.0600059 	5500.000000	0.0747111 	5500.000000	1.7825e-06	
6000.000000	0.0867395 	6000.000000	0.0771436 	6000.000000	0.060709  	6000.000000	0.0603497 	6000.000000	0.077142  	6000.000000	1.64271e-06	
6500.000000	0.0910944 	6500.000000	0.0796124 	6500.000000	0.0610439 	6500.000000	0.0606855 	6500.000000	0.0796109 	6500.000000	1.52377e-06	
7000.000000	0.0955977 	7000.000000	0.0821095 	7000.000000	0.0613686 	7000.000000	0.061011  	7000.000000	0.0821081 	7000.000000	1.42132e-06	
7500.000000	0.10024   	7500.000000	0.084628  	7500.000000	0.061681  	7500.000000	0.0613251 	7500.000000	0.0846267 	7500.000000	1.33211e-06	
8000.000000	0.105014  	8000.000000	0.0871627 	8000.000000	0.0619824 	8000.000000	0.0616275 	8000.000000	0.0871614 	8000.000000	1.25372e-06	
8500.000000	0.109915  	8500.000000	0.0897096 	8500.000000	0.0622732 	8500.000000	0.0619182 	8500.000000	0.0897084 	8500.000000	1.18427e-06	
9000.000000	0.114939  	9000.000000	0.0922658 	9000.000000	0.0625527 	9000.000000	0.0621975 	9000.000000	0.0922647 	9000.000000	1.12231e-06	
9500.000000	0.120081  	9500.000000	0.094829  	9500.000000	0.0628201 	9500.000000	0.0624659 	9500.000000	0.094828  	9500.000000	1.06667e-06	
10000.000000	0.125341  	10000.000000	0.0973974 	10000.000000	0.0630757 	10000.000000	0.0627238 	10000.000000	0.0973964 	10000.000000	1.01643e-06	
11000.000000	0.136201  	11000.000000	0.102544  	11000.000000	0.0635589 	11000.000000	0.0632105 	11000.000000	0.102543  	11000.000000	9.29256e-07	
12000.000000	0.147506  	12000.000000	0.107698  	12000.000000	0.0640103 	12000.000000	0.0636616 	12000.000000	0.107698  	12000.000000	8.56191e-07	
13000.000000	0.159249  	13000.000000	0.112854  	13000.000000	0.0644295 	13000.000000	0.0640813 	13000.000000	0.112853  	13000.000000	7.94044e-07	
14000.000000	0.171424  	14000.000000	0.118008  	14000.000000	0.0648184 	14000.000000	0.0644728 	14000.000000	0.118007  	14000.000000	7.40519e-07	
15000.000000	0.184027  	15000.000000	0.123158  	15000.000000	0.0651806 	15000.000000	0.0648394 	15000.000000	0.123157  	15000.000000	6.93925e-07	
16000.000000	0.197057  	16000.000000	0.128302  	16000.000000	0.0655206 	16000.000000	0.0651836 	16000.000000	0.128301  	16000.000000	6.52988e-07	
17000.000000	0.210511  	17000.000000	0.133439  	17000.000000	0.0658414 	17000.000000	0.0655078 	17000.000000	0.133439  	17000.000000	6.16728e-07	
18000.000000	0.224389  	18000.000000	0.138569  	18000.000000	0.0661451 	18000.000000	0.065814  	18000.000000	0.138569  	18000.000000	5.8438e-07	
19000.000000	0.238692  	19000.000000	0.143691  	19000.000000	0.0664334 	19000.000000	0.0661038 	19000.000000	0.14369   	19000.000000	5.5534e-07	
20000.000000	0.25342   	20000.000000	0.148805  	20000.000000	0.0667076 	20000.000000	0.0663789 	20000.000000	0.148804  	20000.000000	5.29119e-07	
21000.000000	0.268573  	21000.000000	0.15391   	21000.000000	0.0669679 	21000.000000	0.0666405 	21000.000000	0.153909  	21000.000000	5.05325e-07	
22000.000000	0.284153  	22000.000000	0.159007  	22000.000000	0.0672134 	22000.000000	0.0668898 	22000.000000	0.159006  	22000.000000	4.83631e-07	
23000.000000	0.30016   	23000.000000	0.164095  	23000.000000	0.0674478 	23000.000000	0.0671278 	23000.000000	0.164095  	23000.000000	4.63769e-07	
24000.000000	0.316597  	24000.000000	0.169175  	24000.000000	0.0676723 	24000.000000	0.0673555 	24000.000000	0.169175  	24000.000000	4.45515e-07	
25000.000000	0.333464  	25000.000000	0.174247  	25000.000000	0.0678871 	25000.000000	0.0675736 	25000.000000	0.174247  	25000.000000	4.28679e-07	
26000.000000	0.350765  	26000.000000	0.179311  	26000.000000	0.0680932 	26000.000000	0.0677829 	26000.000000	0.17931   	26000.000000	4.13101e-07	
27000.000000	0.368499  	27000.000000	0.184367  	27000.000000	0.0682913 	27000.000000	0.067984  	27000.000000	0.184366  	27000.000000	3.98644e-07	
28000.000000	0.38667   	28000.000000	0.189415  	28000.000000	0.0684817 	28000.000000	0.0681775 	28000.000000	0.189414  	28000.000000	3.8519e-07	
29000.000000	0.405279  	29000.000000	0.194455  	29000.000000	0.0686648 	29000.000000	0.068364  	29000.000000	0.194455  	29000.000000	3.72638e-07	
30000.000000	0.424329  	30000.000000	0.199488  	30000.000000	0.0688409 	30000.000000	0.0685438 	30000.000000	0.199487  	30000.000000	3.60898e-07	
32000.000000	0.463759  	32000.000000	0.209532  	32000.000000	0.0691748 	32000.000000	0.0688854 	32000.000000	0.209531  	32000.000000	3.39558e-07	
34000.000000	0.504976  	34000.000000	0.219547  	34000.000000	0.0694865 	34000.000000	0.0692053 	34000.000000	0.219547  	34000.000000	3.2066e-07	
36000.000000	0.548     	36000.000000	0.229536  	36000.000000	0.0697777 	36000.000000	0.0695059 	36000.000000	0.229536  	36000.000000	3.03803e-07	
38000.000000	0.59285   	38000.000000	0.239499  	38000.000000	0.0700503 	38000.000000	0.0697893 	38000.000000	0.239499  	38000.000000	2.88671e-07	
40000.000000	0.639545  	40000.000000	0.249437  	40000.000000	0.0703068 	40000.000000	0.0700575 	40000.000000	0.249437  	40000.000000	2.75011e-07	
42000.000000	0.688104  	42000.000000	0.259352  	42000.000000	0.0705495 	42000.000000	0.0703118 	42000.000000	0.259352  	42000.000000	2.62616e-07	
44000.000000	0.738549  	44000.000000	0.269244  	44000.000000	0.0707802 	44000.000000	0.0705535 	44000.000000	0.269244  	44000.000000	2.51317e-07	
46000.000000	0.7909    	46000.000000	0.279115  	46000.000000	0.0710003 	46000.000000	0.070784  	46000.000000	0.279114  	46000.000000	2.40973e-07	
48000.000000	0.845177  	48000.000000	0.288964  	48000.000000	0.0712103 	48000.000000	0.071004  	48000.000000	0.288964  	48000.000000	2.31467e-07	
50000.000000	0.901402  	50000.000000	0.298794  	50000.000000	0.0714101 	50000.000000	0.0712145 	50000.000000	0.298794  	50000.000000	2.22701e-07	
