Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
100.000000	0.0059817 	100.000000	0.0153516 	100.000000	0.0152281 	100.000000	0.0152198 	100.000000	0.0153409 	100.000000	1.07181e-05	
105.000000	0.00576847	105.000000	0.0148    	105.000000	0.0146755 	105.000000	0.0146676 	105.000000	0.0147897 	105.000000	1.02436e-05	
110.000000	0.0055733 	110.000000	0.0142957 	110.000000	0.0141711 	110.000000	0.0141634 	110.000000	0.0142859 	110.000000	9.81056e-06	
115.000000	0.00539391	115.000000	0.0138329 	115.000000	0.0137085 	115.000000	0.0137012 	115.000000	0.0138235 	115.000000	9.41381e-06	
120.000000	0.00522843	120.000000	0.0134067 	120.000000	0.0132829 	120.000000	0.0132758 	120.000000	0.0133977 	120.000000	9.04891e-06	
125.000000	0.00507526	125.000000	0.0130128 	125.000000	0.01289   	125.000000	0.0128831 	125.000000	0.0130041 	125.000000	8.71213e-06	
130.000000	0.00493304	130.000000	0.0126477 	130.000000	0.012526  	130.000000	0.0125194 	130.000000	0.0126393 	130.000000	8.4003e-06	
135.000000	0.00480061	135.000000	0.0123082 	135.000000	0.0121878 	135.000000	0.0121815 	135.000000	0.0123001 	135.000000	8.11073e-06	
140.000000	0.00467696	140.000000	0.0119918 	140.000000	0.0118736 	140.000000	0.0118669 	140.000000	0.011984  	140.000000	7.84109e-06	
145.000000	0.00456123	145.000000	0.0116962 	145.000000	0.0115805 	145.000000	0.0115731 	145.000000	0.0116886 	145.000000	7.58936e-06	
150.000000	0.00445266	150.000000	0.0114194 	150.000000	0.0113054 	150.000000	0.0112983 	150.000000	0.0114121 	150.000000	7.3538e-06	
155.000000	0.00429979	155.000000	0.0111597 	155.000000	0.0110474 	155.000000	0.0110405 	155.000000	0.0111525 	155.000000	7.13289e-06	
160.000000	0.00421019	160.000000	0.0109154 	160.000000	0.010805  	160.000000	0.0107983 	160.000000	0.0109085 	160.000000	6.92528e-06	
165.000000	0.00412569	165.000000	0.0106853 	165.000000	0.0105769 	165.000000	0.0105703 	165.000000	0.0106785 	165.000000	6.7298e-06	
170.000000	0.00404587	170.000000	0.0104681 	170.000000	0.0103617 	170.000000	0.0103553 	170.000000	0.0104616 	170.000000	6.5454e-06	
175.000000	0.00397035	175.000000	0.0102629 	175.000000	0.0101584 	175.000000	0.0101522 	175.000000	0.0102565 	175.000000	6.37116e-06	
180.000000	0.00389877	180.000000	0.0100685 	180.000000	0.00996613	180.000000	0.00996   	180.000000	0.0100623 	180.000000	6.20625e-06	
185.000000	0.00383084	185.000000	0.00988427	185.000000	0.00978394	185.000000	0.00977792	185.000000	0.00987822	185.000000	6.04993e-06	
190.000000	0.00376628	190.000000	0.00970934	190.000000	0.00961109	190.000000	0.00960517	190.000000	0.00970344	190.000000	5.90154e-06	
195.000000	0.00370485	195.000000	0.00954304	195.000000	0.00944677	195.000000	0.00944104	195.000000	0.00953728	195.000000	5.76049e-06	
200.000000	0.00364631	200.000000	0.00938474	200.000000	0.00929049	200.000000	0.00928491	200.000000	0.00937912	200.000000	5.62623e-06	
210.000000	0.00353714	210.000000	0.00908997	210.000000	0.00900067	210.000000	0.00899443	210.000000	0.00908459	210.000000	5.37623e-06	
220.000000	0.00343736	220.000000	0.00882109	220.000000	0.00873601	220.000000	0.0087298 	220.000000	0.00881594	220.000000	5.14815e-06	
230.000000	0.00334581	230.000000	0.00857486	230.000000	0.0084937 	230.000000	0.00848774	230.000000	0.00856992	230.000000	4.93922e-06	
240.000000	0.00326149	240.000000	0.00834854	240.000000	0.00827132	240.000000	0.00826551	240.000000	0.00834379	240.000000	4.74709e-06	
250.000000	0.00318358	250.000000	0.00813983	250.000000	0.00806645	250.000000	0.00806081	250.000000	0.00813526	250.000000	4.56979e-06	
260.000000	0.00311138	260.000000	0.00794676	260.000000	0.00787714	260.000000	0.00787166	260.000000	0.00794235	260.000000	4.40566e-06	
270.000000	0.00304427	270.000000	0.00776766	270.000000	0.00770175	270.000000	0.00769639	270.000000	0.00776341	270.000000	4.25326e-06	
280.000000	0.00298174	280.000000	0.00760108	280.000000	0.00753878	280.000000	0.00753355	280.000000	0.00759697	280.000000	4.11137e-06	
290.000000	0.00292333	290.000000	0.00744577	290.000000	0.00738691	290.000000	0.00738189	290.000000	0.00744179	290.000000	3.97893e-06	
300.000000	0.00286866	300.000000	0.00730064	300.000000	0.00724559	300.000000	0.00724032	300.000000	0.00729679	300.000000	3.85501e-06	
310.000000	0.00281737	310.000000	0.00716474	310.000000	0.00711351	310.000000	0.00710789	310.000000	0.007161  	310.000000	3.73881e-06	
320.000000	0.00276916	320.000000	0.00703724	320.000000	0.00698926	320.000000	0.00698376	320.000000	0.00703361	320.000000	3.62962e-06	
330.000000	0.00272377	330.000000	0.00691738	330.000000	0.00687254	330.000000	0.0068672 	330.000000	0.00691385	330.000000	3.52682e-06	
340.000000	0.00268096	340.000000	0.00680453	340.000000	0.00676281	340.000000	0.00675755	340.000000	0.0068011 	340.000000	3.42986e-06	
350.000000	0.00264051	350.000000	0.00669809	350.000000	0.00665941	350.000000	0.00665424	350.000000	0.00669476	350.000000	3.33824e-06	
360.000000	0.00260225	360.000000	0.00659756	360.000000	0.00656183	360.000000	0.00655675	360.000000	0.00659431	360.000000	3.25155e-06	
370.000000	0.002566  	370.000000	0.00650247	370.000000	0.00646962	370.000000	0.00646462	370.000000	0.0064993 	370.000000	3.16938e-06	
380.000000	0.00253161	380.000000	0.0064124 	380.000000	0.00638235	380.000000	0.00637743	380.000000	0.00640931	380.000000	3.09138e-06	
390.000000	0.00249895	390.000000	0.00632698	390.000000	0.00629967	390.000000	0.00629482	390.000000	0.00632396	390.000000	3.01725e-06	
400.000000	0.00246788	400.000000	0.00624587	400.000000	0.00622121	400.000000	0.00621644	400.000000	0.00624292	400.000000	2.9467e-06	
410.000000	0.00243831	410.000000	0.00616877	410.000000	0.0061467 	410.000000	0.006142  	410.000000	0.00616589	410.000000	2.87947e-06	
420.000000	0.00241012	420.000000	0.00609539	420.000000	0.00607587	420.000000	0.00607121	420.000000	0.00609257	420.000000	2.81533e-06	
430.000000	0.00238323	430.000000	0.00602549	430.000000	0.00600842	430.000000	0.00600383	430.000000	0.00602274	430.000000	2.75408e-06	
440.000000	0.00235756	440.000000	0.00595884	440.000000	0.0059441 	440.000000	0.00593963	440.000000	0.00595614	440.000000	2.69551e-06	
450.000000	0.00233302	450.000000	0.00589522	450.000000	0.00588282	450.000000	0.00587839	450.000000	0.00589258	450.000000	2.63946e-06	
460.000000	0.00230954	460.000000	0.00583445	460.000000	0.0058245 	460.000000	0.00581994	460.000000	0.00583186	460.000000	2.58577e-06	
470.000000	0.00228707	470.000000	0.00577634	470.000000	0.00576886	470.000000	0.00576409	470.000000	0.00577381	470.000000	2.53428e-06	
480.000000	0.00226553	480.000000	0.00572075	480.000000	0.00571558	480.000000	0.00571069	480.000000	0.00571826	480.000000	2.48486e-06	
490.000000	0.00224489	490.000000	0.00566751	490.000000	0.00566443	490.000000	0.00565958	490.000000	0.00566507	490.000000	2.43739e-06	
500.000000	0.00222507	500.000000	0.00561649	500.000000	0.00561539	500.000000	0.00561063	500.000000	0.0056141 	500.000000	2.39176e-06	
520.000000	0.00218778	520.000000	0.00552061	520.000000	0.00552338	520.000000	0.00551873	520.000000	0.00551831	520.000000	2.30558e-06	
540.000000	0.00215331	540.000000	0.00543222	540.000000	0.00543866	540.000000	0.00543408	540.000000	0.00542999	540.000000	2.22558e-06	
560.000000	0.00212137	560.000000	0.00535052	560.000000	0.00536041	560.000000	0.00535591	560.000000	0.00534837	560.000000	2.1511e-06	
580.000000	0.00209173	580.000000	0.00527486	580.000000	0.00528799	580.000000	0.00528357	580.000000	0.00527277	580.000000	2.08159e-06	
600.000000	0.00206416	600.000000	0.00520463	600.000000	0.00522082	600.000000	0.00521647	600.000000	0.00520261	600.000000	2.01656e-06	
620.000000	0.00203847	620.000000	0.00513933	620.000000	0.00515839	620.000000	0.0051541 	620.000000	0.00513737	620.000000	1.95559e-06	
