Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
115.000000	0.497545  	115.000000	0.497945  	115.000000	0.494558  	115.000000	0.493256  	115.000000	0.497647  	115.000000	0.000298026	
120.000000	0.482037  	120.000000	0.482602  	120.000000	0.479233  	120.000000	0.47794   	120.000000	0.482315  	120.000000	0.000286592	
125.000000	0.467693  	125.000000	0.468423  	125.000000	0.46509   	125.000000	0.4638    	125.000000	0.468147  	125.000000	0.000276035	
130.000000	0.454383  	130.000000	0.455279  	130.000000	0.451989  	130.000000	0.450703  	130.000000	0.455013  	130.000000	0.000266255	
135.000000	0.441996  	135.000000	0.443061  	135.000000	0.43982   	135.000000	0.438539  	135.000000	0.442804  	135.000000	0.00025717	
140.000000	0.430437  	140.000000	0.431673  	140.000000	0.428486  	140.000000	0.42721   	140.000000	0.431424  	140.000000	0.000248706	
145.000000	0.419624  	145.000000	0.421032  	145.000000	0.417905  	145.000000	0.416634  	145.000000	0.420791  	145.000000	0.000240802	
150.000000	0.409485  	150.000000	0.411068  	150.000000	0.408004  	150.000000	0.406737  	150.000000	0.410835  	150.000000	0.000233402	
155.000000	0.395287  	155.000000	0.401717  	155.000000	0.398718  	155.000000	0.397457  	155.000000	0.401491  	155.000000	0.00022646	
160.000000	0.38692   	160.000000	0.392925  	160.000000	0.389993  	160.000000	0.388737  	160.000000	0.392705  	160.000000	0.000219934	
165.000000	0.379032  	165.000000	0.384641  	165.000000	0.381779  	165.000000	0.380528  	165.000000	0.384428  	165.000000	0.000213787	
170.000000	0.371583  	170.000000	0.376825  	170.000000	0.374033  	170.000000	0.372786  	170.000000	0.376617  	170.000000	0.000207986	
175.000000	0.364538  	175.000000	0.369436  	175.000000	0.366715  	175.000000	0.365474  	175.000000	0.369233  	175.000000	0.000202503	
180.000000	0.357863  	180.000000	0.362441  	180.000000	0.359792  	180.000000	0.358555  	180.000000	0.362243  	180.000000	0.000197313	
185.000000	0.351531  	185.000000	0.355808  	185.000000	0.353232  	185.000000	0.352     	185.000000	0.355616  	185.000000	0.000192391	
190.000000	0.345514  	190.000000	0.349512  	190.000000	0.347007  	190.000000	0.345781  	190.000000	0.349324  	190.000000	0.000187717	
195.000000	0.33979   	195.000000	0.343525  	195.000000	0.341093  	195.000000	0.339872  	195.000000	0.343342  	195.000000	0.000183274	
200.000000	0.334337  	200.000000	0.337827  	200.000000	0.335468  	200.000000	0.334251  	200.000000	0.337648  	200.000000	0.000179043	
210.000000	0.324171  	210.000000	0.327216  	210.000000	0.325001  	210.000000	0.323793  	210.000000	0.327045  	210.000000	0.000171162	
220.000000	0.314885  	220.000000	0.317538  	220.000000	0.315465  	220.000000	0.314266  	220.000000	0.317374  	220.000000	0.000163969	
230.000000	0.306367  	230.000000	0.308675  	230.000000	0.306742  	230.000000	0.305551  	230.000000	0.308517  	230.000000	0.000157376	
240.000000	0.298525  	240.000000	0.300528  	240.000000	0.298732  	240.000000	0.297551  	240.000000	0.300377  	240.000000	0.000151311	
250.000000	0.291281  	250.000000	0.293015  	250.000000	0.291359  	250.000000	0.290181  	250.000000	0.292869  	250.000000	0.000145712	
260.000000	0.28457   	260.000000	0.286065  	260.000000	0.284529  	260.000000	0.283372  	260.000000	0.285925  	260.000000	0.000140526	
270.000000	0.278334  	270.000000	0.279618  	270.000000	0.278192  	270.000000	0.277062  	270.000000	0.279483  	270.000000	0.000135709	
280.000000	0.272524  	280.000000	0.273622  	280.000000	0.272325  	280.000000	0.2712    	280.000000	0.273491  	280.000000	0.000131223	
290.000000	0.267099  	290.000000	0.268032  	290.000000	0.266859  	290.000000	0.26574   	290.000000	0.267905  	290.000000	0.000127034	
300.000000	0.262021  	300.000000	0.262808  	300.000000	0.261756  	300.000000	0.260644  	300.000000	0.262684  	300.000000	0.000123113	
310.000000	0.257259  	310.000000	0.257916  	310.000000	0.256983  	310.000000	0.255876  	310.000000	0.257796  	310.000000	0.000119435	
320.000000	0.252783  	320.000000	0.253326  	320.000000	0.252509  	320.000000	0.251407  	320.000000	0.25321   	320.000000	0.000115978	
330.000000	0.248569  	330.000000	0.249011  	330.000000	0.248306  	330.000000	0.247211  	330.000000	0.248899  	330.000000	0.000112722	
340.000000	0.244595  	340.000000	0.244949  	340.000000	0.244355  	340.000000	0.243264  	340.000000	0.24484   	340.000000	0.000109651	
350.000000	0.240841  	350.000000	0.241118  	350.000000	0.240633  	350.000000	0.239545  	350.000000	0.241011  	350.000000	0.000106748	
360.000000	0.23729   	360.000000	0.237499  	360.000000	0.23711   	360.000000	0.236035  	360.000000	0.237395  	360.000000	0.000104  	
370.000000	0.233925  	370.000000	0.234076  	370.000000	0.233775  	370.000000	0.232719  	370.000000	0.233975  	370.000000	0.000101394	
380.000000	0.230734  	380.000000	0.230834  	380.000000	0.230627  	380.000000	0.22958   	380.000000	0.230735  	380.000000	9.89208e-05	
390.000000	0.227702  	390.000000	0.227759  	390.000000	0.227651  	390.000000	0.226606  	390.000000	0.227663  	390.000000	9.65692e-05	
400.000000	0.224819  	400.000000	0.22484   	400.000000	0.224826  	400.000000	0.223785  	400.000000	0.224745  	400.000000	9.43306e-05	
410.000000	0.222074  	410.000000	0.222064  	410.000000	0.222142  	410.000000	0.221105  	410.000000	0.221972  	410.000000	9.2197e-05	
420.000000	0.219458  	420.000000	0.219423  	420.000000	0.219589  	420.000000	0.218556  	420.000000	0.219333  	420.000000	9.0161e-05	
430.000000	0.216963  	430.000000	0.216907  	430.000000	0.21716   	430.000000	0.216131  	430.000000	0.216818  	430.000000	8.82161e-05	
440.000000	0.214579  	440.000000	0.214507  	440.000000	0.214847  	440.000000	0.213819  	440.000000	0.214421  	440.000000	8.63562e-05	
450.000000	0.212301  	450.000000	0.212217  	450.000000	0.212639  	450.000000	0.211615  	450.000000	0.212133  	450.000000	8.45758e-05	
460.000000	0.210122  	460.000000	0.21003   	460.000000	0.210525  	460.000000	0.209511  	460.000000	0.209947  	460.000000	8.28698e-05	
470.000000	0.208035  	470.000000	0.207938  	470.000000	0.208502  	470.000000	0.2075    	470.000000	0.207857  	470.000000	8.12336e-05	
480.000000	0.206036  	480.000000	0.205937  	480.000000	0.20657   	480.000000	0.205578  	480.000000	0.205857  	480.000000	7.96629e-05	
490.000000	0.204118  	490.000000	0.204021  	490.000000	0.204727  	490.000000	0.203738  	490.000000	0.203943  	490.000000	7.81539e-05	
500.000000	0.202278  	500.000000	0.202184  	500.000000	0.202964  	500.000000	0.201976  	500.000000	0.202107  	500.000000	7.6703e-05	
520.000000	0.198813  	520.000000	0.198733  	520.000000	0.199651  	520.000000	0.198668  	520.000000	0.198659  	520.000000	7.39622e-05	
540.000000	0.19561   	540.000000	0.195551  	540.000000	0.196598  	540.000000	0.195621  	540.000000	0.19548   	540.000000	7.14168e-05	
560.000000	0.192642  	560.000000	0.19261   	560.000000	0.193779  	560.000000	0.192807  	560.000000	0.192541  	560.000000	6.90464e-05	
580.000000	0.189885  	580.000000	0.189887  	580.000000	0.191168  	580.000000	0.190203  	580.000000	0.18982   	580.000000	6.68334e-05	
600.000000	0.18732   	600.000000	0.187359  	600.000000	0.188741  	600.000000	0.187787  	600.000000	0.187294  	600.000000	6.47624e-05	
620.000000	0.184929  	620.000000	0.185008  	620.000000	0.186485  	620.000000	0.185542  	620.000000	0.184945  	620.000000	6.28201e-05	
640.000000	0.182696  	640.000000	0.182819  	640.000000	0.18439   	640.000000	0.183452  	640.000000	0.182758  	640.000000	6.09946e-05	
660.000000	0.180608  	660.000000	0.180777  	660.000000	0.182437  	660.000000	0.181502  	660.000000	0.180717  	660.000000	5.92757e-05	
680.000000	0.178652  	680.000000	0.178868  	680.000000	0.180612  	680.000000	0.17968   	680.000000	0.178811  	680.000000	5.76541e-05	
700.000000	0.176818  	700.000000	0.177084  	700.000000	0.178905  	700.000000	0.177975  	700.000000	0.177027  	700.000000	5.61218e-05	
720.000000	0.175097  	720.000000	0.175412  	720.000000	0.177306  	720.000000	0.176378  	720.000000	0.175357  	720.000000	5.46714e-05	
740.000000	0.173479  	740.000000	0.173844  	740.000000	0.175802  	740.000000	0.17488   	740.000000	0.173791  	740.000000	5.32965e-05	
760.000000	0.171956  	760.000000	0.172373  	760.000000	0.174385  	760.000000	0.173472  	760.000000	0.172321  	760.000000	5.19914e-05	
780.000000	0.170523  	780.000000	0.17099   	780.000000	0.173051  	780.000000	0.172147  	780.000000	0.170939  	780.000000	5.07507e-05	
800.000000	0.169172  	800.000000	0.16969   	800.000000	0.171799  	800.000000	0.170901  	800.000000	0.16964   	800.000000	4.95697e-05	
820.000000	0.167897  	820.000000	0.168466  	820.000000	0.170622  	820.000000	0.169725  	820.000000	0.168418  	820.000000	4.84443e-05	
840.000000	0.166694  	840.000000	0.167314  	840.000000	0.169512  	840.000000	0.168617  	840.000000	0.167267  	840.000000	4.73705e-05	
860.000000	0.165558  	860.000000	0.166228  	860.000000	0.168463  	860.000000	0.167569  	860.000000	0.166182  	860.000000	4.63448e-05	
880.000000	0.164485  	880.000000	0.165204  	880.000000	0.167471  	880.000000	0.16658   	880.000000	0.165159  	880.000000	4.5364e-05	
900.000000	0.16347   	900.000000	0.164238  	900.000000	0.166533  	900.000000	0.165644  	900.000000	0.164194  	900.000000	4.44252e-05	
920.000000	0.16251   	920.000000	0.163327  	920.000000	0.165646  	920.000000	0.164757  	920.000000	0.163283  	920.000000	4.35257e-05	
940.000000	0.161602  	940.000000	0.162466  	940.000000	0.164805  	940.000000	0.163918  	940.000000	0.162423  	940.000000	4.26631e-05	
960.000000	0.160742  	960.000000	0.161652  	960.000000	0.164005  	960.000000	0.163122  	960.000000	0.161611  	960.000000	4.18352e-05	
980.000000	0.159928  	980.000000	0.160884  	980.000000	0.163245  	980.000000	0.162367  	980.000000	0.160843  	980.000000	4.10398e-05	
1000.000000	0.159157  	1000.000000	0.160158  	1000.000000	0.162522  	1000.000000	0.16165   	1000.000000	0.160118  	1000.000000	4.0275e-05	
1020.000000	0.158427  	1020.000000	0.159472  	1020.000000	0.161835  	1020.000000	0.16097   	1020.000000	0.159432  	1020.000000	3.95392e-05	
1040.000000	0.157736  	1040.000000	0.158823  	1040.000000	0.161185  	1040.000000	0.160323  	1040.000000	0.158784  	1040.000000	3.88307e-05	
1060.000000	0.157081  	1060.000000	0.15821   	1060.000000	0.160568  	1060.000000	0.159708  	1060.000000	0.158172  	1060.000000	3.81479e-05	
