Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1080.000000	0.061415  	1080.000000	0.0626559 	1080.000000	0.0624534 	1080.000000	0.0620339 	1080.000000	0.0626474 	1080.000000	8.45953e-06	
1100.000000	0.0612095 	1100.000000	0.0624535 	1100.000000	0.0622531 	1100.000000	0.0618339 	1100.000000	0.0624451 	1100.000000	8.31675e-06	
1120.000000	0.0610157 	1120.000000	0.0622618 	1120.000000	0.0620625 	1120.000000	0.0616437 	1120.000000	0.0622536 	1120.000000	8.17888e-06	
1140.000000	0.060833  	1140.000000	0.0620804 	1140.000000	0.061881  	1140.000000	0.0614628 	1140.000000	0.0620723 	1140.000000	8.04565e-06	
1160.000000	0.0606609 	1160.000000	0.0619086 	1160.000000	0.0617081 	1160.000000	0.0612905 	1160.000000	0.0619007 	1160.000000	7.91685e-06	
1180.000000	0.0604989 	1180.000000	0.0617461 	1180.000000	0.0615436 	1180.000000	0.0611266 	1180.000000	0.0617383 	1180.000000	7.79225e-06	
1200.000000	0.0603465 	1200.000000	0.0615924 	1200.000000	0.0613869 	1200.000000	0.0609704 	1200.000000	0.0615847 	1200.000000	7.67164e-06	
1220.000000	0.0602033 	1220.000000	0.061447  	1220.000000	0.0612379 	1220.000000	0.0608217 	1220.000000	0.0614395 	1220.000000	7.55483e-06	
1240.000000	0.0600689 	1240.000000	0.0613096 	1240.000000	0.061096  	1240.000000	0.06068   	1240.000000	0.0613021 	1240.000000	7.44165e-06	
1260.000000	0.0599429 	1260.000000	0.0611797 	1260.000000	0.0609607 	1260.000000	0.060545  	1260.000000	0.0611724 	1260.000000	7.33193e-06	
1280.000000	0.0598249 	1280.000000	0.0610571 	1280.000000	0.0608315 	1280.000000	0.0604163 	1280.000000	0.0610498 	1280.000000	7.2255e-06	
1300.000000	0.0597146 	1300.000000	0.0609413 	1300.000000	0.0607082 	1300.000000	0.0602937 	1300.000000	0.0609342 	1300.000000	7.12223e-06	
1320.000000	0.0596116 	1320.000000	0.0608322 	1320.000000	0.0605902 	1320.000000	0.0601768 	1320.000000	0.0608251 	1320.000000	7.02196e-06	
